"PSTATABB
State abbreviation","PNAME
Plant name","OPRNAME
Plant operator name","LAT
Plant latitude","LON
Plant longitude","PLGENACL
Plant 2000 annual coal net generation (MWh)","PLGENAOL
Plant 2000 annual oil net generation (MWh)","PLGENAGS
Plant 2000 annual gas net generation (MWh)","PLGENANC
Plant 2000 annual nuclear net generation (MWh)","PLGENAHY
Plant 2000 annual hydro net generation (MWh)","PLGENABM
Plant 2000 annual biomass/ wood net generation (MWh)","PLGENAWI
Plant 2000 annual wind net generation (MWh)","PLGENASO
Plant 2000 annual solar net generation (MWh)","PLGENAGT
Plant 2000 annual geothermal net generation (MWh)","PLGENAOF
Plant 2000 annual other fossil (tires, batteries, chemicals, etc.) net generation (MWh)"
MT,OLD FAITHFUL,NorthWestern Energy,47.8178,112.2118,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT,RAINBOW,PPL Generation LLC,47.2612,111.3413,0.0,0.0,0.0,0.0,219162.2,0.0,0.0,0.0,0.0,0.0
MT,RYAN,PPL Generation LLC,47.2612,111.3413,0.0,0.0,0.0,0.0,388621.5,0.0,0.0,0.0,0.0,0.0
MT,SOUTH DRY CREEK HYDROELECTRIC,Hydrodynamics Inc,45.3124,108.9612,0.0,0.0,0.0,0.0,6895.8,0.0,0.0,0.0,0.0,0.0
MT,STONE CONTAINER CORP MISSOULA MILL,Smurfit-Stone Corp,47.1170,114.0493,0.0,385.7,13168.7,0.0,0.0,46922.7,0.0,0.0,0.0,2183.0
MT,THOMPSON FALLS,PPL Generation LLC,47.6935,115.1171,0.0,0.0,0.0,0.0,503277.4,0.0,0.0,0.0,0.0,0.0
MT,YELLOWSTONE ENERGY LP,Rosebud Operating Serv Inc,45.9783,108.1948,0.0,469340.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17095.1
MT,YELLOWTAIL,USBR-Great Plains Region,45.5188,107.4811,0.0,0.0,0.0,0.0,628691.0,0.0,0.0,0.0,0.0,0.0
NC,ASHEVILLE,Carolina Power & Light Co,35.4714,82.5431,2548351.0,54414.0,128760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,AVALON H&H PROPERTIES,Avalon H H Properties,35.3271,79.8987,0.0,0.0,0.0,0.0,2309.5,0.0,0.0,0.0,0.0,0.0
NC,BEAR CREEK,Nantahala Power & Light Co,35.2585,83.1351,0.0,0.0,0.0,0.0,20466.0,0.0,0.0,0.0,0.0,0.0
NC,BELEWS CREEK,Duke Power Co,36.2811,80.0603,12215306.0,29179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,BLACKBURN CO-GENERATION,Catawba County,35.6817,81.2318,0.0,0.0,0.0,0.0,0.0,13011.7,0.0,0.0,0.0,0.0
NC,BLEWETT,Carolina Power & Light Co,35.0045,80.0957,0.0,7967.0,0.0,0.0,89829.0,0.0,0.0,0.0,0.0,0.0
NC,BREVARD,Cascade Power Co,35.2252,82.7919,0.0,0.0,0.0,0.0,3212.0,0.0,0.0,0.0,0.0,0.0
NC,BRIDGEWATER,Duke Power Co,35.7820,81.6537,0.0,0.0,0.0,0.0,31011.0,0.0,0.0,0.0,0.0,0.0
NC,BRUNSWICK,Carolina Power & Light Co,34.1051,78.2935,0.0,0.0,0.0,13801532.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,BRYSON,Nantahala Power & Light Co,35.4873,83.5656,0.0,0.0,0.0,0.0,3803.0,0.0,0.0,0.0,0.0,0.0
NC,BUCK,Duke Power Co,35.7133,80.3767,1712665.0,5206.0,2905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,BUTLER WARNER GEN,Fayetteville Public Works Comm,35.0489,78.8066,0.0,22135.0,136072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,CANTON NORTH CAROLINA,Champion International Corp,35.5413,83.0005,166891.4,15736.1,0.0,0.0,0.0,140677.2,0.0,0.0,0.0,0.0
NC,CAPE FEAR,Carolina Power & Light Co,35.5989,79.0492,1829712.0,16184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,CAROLINA FOOD PROCESS INC GENERATION FACILITY 1,Smithfield Packing Co,34.6151,78.5772,0.0,2242.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,CAROLINA FOOD PROCESS INC GENERATION FACILITY 2,Smithfield Packing Co,34.6151,78.5772,0.0,2504.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,CARROLLS FOOD INC,Carrolls Food Inc,34.9525,77.9236,0.0,222.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,CATALYTICA PHARMACEUTICALS INC,Catalytica Pharmaceuticals Inc,35.5867,77.4355,0.0,1438.6,1039.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,CEDAR CLIFF,Nantahala Power & Light Co,35.2585,83.1351,0.0,0.0,0.0,0.0,14900.0,0.0,0.0,0.0,0.0,0.0
NC,CHARLOTTE MOTOR SPEEDWAY,Gas Recovery Systems Inc,35.3459,80.5416,0.0,81.2,0.0,0.0,0.0,15509.2,0.0,0.0,0.0,0.0
NC,CHATUGE,Tennessee Valley Authority,35.0738,83.7444,0.0,0.0,0.0,0.0,14355.0,0.0,0.0,0.0,0.0,0.0
NC,CHEOAH,Tapoco Inc,35.3483,83.8121,0.0,0.0,0.0,0.0,354242.8,0.0,0.0,0.0,0.0,0.0
NC,CLIFFSIDE,Duke Power Co,35.2200,81.7594,4046277.0,5647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,COGENTRIX ELIZABETHTOWN,Cogentrix,34.6151,78.5772,53427.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,COGENTRIX KENANSVILLE,Cogentrix,34.9525,77.9236,61353.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,COGENTRIX LUMBERTON,Cogentrix,34.6264,79.1432,54916.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,COGENTRIX ROXBORO,Cogentrix,36.3894,78.9748,127501.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,COGENTRIX SOUTHPORT,Cogentrix,34.1051,78.2935,243877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,CORN PRODUCTS WINSTON SALEM,Corn Products International,36.1165,80.2718,3298.5,0.0,619.2,0.0,0.0,42475.6,0.0,0.0,0.0,0.0
NC,COWANS FORD,Duke Power Co,35.4850,81.2393,0.0,0.0,0.0,0.0,80759.0,0.0,0.0,0.0,0.0,0.0
NC,CRAVEN COUNTY WOOD ENERGY LP,CMS Generation,35.1173,77.0502,0.0,552.4,0.0,0.0,0.0,371686.4,0.0,0.0,0.0,0.0
NC,DAN RIVER,Duke Power Co,36.4861,79.7244,912363.0,2344.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,DAVIDSON WATER INC,Davidson Water Inc,35.7651,80.2626,0.0,84.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,DILLSBORO,Nantahala Power & Light Co,35.2585,83.1351,0.0,0.0,0.0,0.0,565.0,0.0,0.0,0.0,0.0,0.0
NC,DWAYNE COLLIER BATTLE COGENERATION FACILITY,Cogentrix,35.9145,77.5843,862532.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,ENKA,BASF,35.6211,82.5299,54558.4,323.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,FALLS,Yadkin Inc,35.3232,80.2905,0.0,0.0,0.0,0.0,64676.5,0.0,0.0,0.0,0.0,0.0
NC,FONTANA,Tennessee Valley Authority,35.4873,83.5656,0.0,0.0,0.0,0.0,653046.0,0.0,0.0,0.0,0.0,0.0
NC,FRANKLIN,Nantahala Power & Light Co,35.1622,83.4234,0.0,0.0,0.0,0.0,2481.0,0.0,0.0,0.0,0.0,0.0
NC,G G ALLEN,Duke Power Co,35.1897,81.0122,5794527.0,15598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,GASTON,Dominion Virginia Power,36.2571,77.6284,0.0,0.0,0.0,0.0,234329.0,0.0,0.0,0.0,0.0,0.0
NC,HARRIS,Carolina Power & Light Co,35.7975,78.6253,0.0,0.0,0.0,6877960.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,HAW RIVER HYDRO CO,Haw River Hydro Co,36.0465,79.3962,0.0,0.0,0.0,0.0,6198.7,0.0,0.0,0.0,0.0,0.0
NC,HIGH ROCK,Yadkin Inc,35.7651,80.2626,0.0,0.0,0.0,0.0,68513.9,0.0,0.0,0.0,0.0,0.0
NC,HIGH SHOALS HYDRO INC,CHI Energy Inc,35.2844,81.2054,0.0,0.0,0.0,0.0,3380.2,0.0,0.0,0.0,0.0,0.0
NC,HIWASSEE,Tennessee Valley Authority,35.1397,84.0123,0.0,0.0,0.0,0.0,108102.0,0.0,0.0,0.0,0.0,0.0
NC,INTERNATIONAL PAPER RIEGELWOOD MILL,International Paper Co,34.2137,78.6166,3614.0,130661.2,4329.7,0.0,0.0,334336.1,0.0,0.0,0.0,0.0
NC,KANNAPOLIS ENERGY PARTNERS,Kannapolis Energy Partners LLC,35.3459,80.5416,60548.2,231.7,3527.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,KANNAPOLIS ENERGY PARTNERS SPENCER,Fieldcrest Cannon Inc,35.6773,80.4773,10106.9,0.0,67.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,KINSTON  NORTH CAROLINA PLANT,E I DuPont De Nemours & Co,35.2172,77.6116,32922.0,3437.2,11704.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,KITTY HAWK,Dominion Virginia Power,35.7123,75.7476,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,L V SUTTON,Carolina Power & Light Co,34.2831,77.9867,2585605.0,14023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,LEE,Carolina Power & Light Co,35.3778,78.1000,1898283.0,15756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,LINCOLN COMBUSTION,Duke Power Co,35.4850,81.2393,0.0,130417.0,316449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,LOCKVILLE HYDROPOWER CO,David B Cleary,35.6955,79.2314,0.0,0.0,0.0,0.0,1990.8,0.0,0.0,0.0,0.0,0.0
NC,LOOKOUT SHOALS,Duke Power Co,35.7823,80.9026,0.0,0.0,0.0,0.0,56262.0,0.0,0.0,0.0,0.0,0.0
NC,MADISON HYDRO PARTNERS IVY RIVER HYDRO,Madison Hydro Partners,35.8690,82.6860,0.0,0.0,0.0,0.0,1799.8,0.0,0.0,0.0,0.0,0.0
NC,MARSHALL,Carolina Power & Light Co,35.8690,82.6860,0.0,0.0,0.0,0.0,13381.0,0.0,0.0,0.0,0.0,0.0
NC,MARSHALL,Duke Power Co,35.5975,80.9658,15024330.0,17287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,MAYO,Carolina Power & Light Co,36.5278,78.8919,4778723.0,13469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,MCGUIRE,Duke Power Co,35.2598,80.8002,0.0,0.0,0.0,18447389.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,METROPOLITAN SEWERAGE DISTRICT,Tony E  Franklin,35.6211,82.5299,0.0,0.0,0.0,0.0,8098.2,0.0,0.0,0.0,0.0,0.0
NC,MISSION,Nantahala Power & Light Co,35.0738,83.7444,0.0,0.0,0.0,0.0,3309.0,0.0,0.0,0.0,0.0,0.0
NC,MOLL INDUSTRIES - SEAGROVE DIVISION,Moll Industries Inc,35.7131,79.8043,0.0,215.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,MOREHEAD,Carolina Power & Light Co,34.9238,76.5901,0.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,MOUNTAIN ISLAND,Duke Power Co,35.2844,81.2054,0.0,0.0,0.0,0.0,49797.0,0.0,0.0,0.0,0.0,0.0
NC,NANTAHALA,Nantahala Power & Light Co,35.1622,83.4234,0.0,0.0,0.0,0.0,113029.0,0.0,0.0,0.0,0.0,0.0
NC,NARROWS,Yadkin Inc,35.3232,80.2905,0.0,0.0,0.0,0.0,249640.4,0.0,0.0,0.0,0.0,0.0
NC,NEW BERN NC,Weyerhaeuser Co,35.1173,77.0502,0.0,56486.9,0.0,0.0,0.0,163575.0,0.0,0.0,0.0,0.0
NC,NEW HANOVER COUNTY WASTEC,New Hanover County,34.1515,77.8729,0.0,0.0,442.9,0.0,0.0,24416.2,0.0,0.0,0.0,10464.1
NC,OXFORD,Duke Power Co,35.6817,81.2318,0.0,0.0,0.0,0.0,64491.0,0.0,0.0,0.0,0.0,0.0
NC,PANDA ROSEMARY LP,Panda Energy,36.2571,77.6284,0.0,31148.3,76901.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,PCS PHOSPHATE COMPANY INC E K A TEXASGULF INC,PCS Fertilizer,35.4784,76.8493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226443.4
NC,PLYMOUTH NC,Weyerhaeuser Co,35.8536,76.5970,215685.6,43264.8,0.0,0.0,0.0,515884.2,0.0,0.0,0.0,0.0
NC,PPG INDUSTRIES INC SHELBY NC WORKS 52,PPG Industries Inc,35.3716,81.5460,0.0,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,QUEENS CREEK,Nantahala Power & Light Co,35.1622,83.4234,0.0,0.0,0.0,0.0,2819.0,0.0,0.0,0.0,0.0,0.0
NC,RHODHISS,Duke Power Co,35.9416,81.5698,0.0,0.0,0.0,0.0,36242.0,0.0,0.0,0.0,0.0,0.0
NC,RIVERBEND,Duke Power Co,35.3600,80.9742,2355847.0,2554.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,ROANOKE RAPIDS,Dominion Virginia Power,36.2571,77.6284,0.0,0.0,0.0,0.0,255473.0,0.0,0.0,0.0,0.0,0.0
NC,ROANOKE RAPIDS NORTH CAROLINA,Champion International Corp,36.2571,77.6284,39141.1,15441.4,0.0,0.0,0.0,106789.0,0.0,0.0,0.0,0.0
NC,ROCK TENN DALLAS MILL,Rock-Tenn Co,32.7669,96.7773,0.0,311.5,39480.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,ROCKINGHAM POWER LLC,Dynegy Generation,36.3919,79.7732,0.0,49043.0,181203.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,ROCKY MOUNT MILLS,"Rocky Mount, NC Municipal",35.9665,77.9765,0.0,0.0,0.0,0.0,2956.1,0.0,0.0,0.0,0.0,0.0
NC,ROXBORO,Carolina Power & Light Co,36.4831,79.0711,15191304.0,25261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,SALEM ENERGY SYSTEMS LLC,Biomass Energy Systems,36.1165,80.2718,0.0,0.0,0.0,0.0,0.0,34742.7,0.0,0.0,0.0,0.0
NC,SANTEETLAH,Tapoco Inc,35.3483,83.8121,0.0,0.0,0.0,0.0,118261.4,0.0,0.0,0.0,0.0,0.0
NC,SOUTHPORT,Archer Daniels Midland Co,34.1051,78.2935,0.0,65.1,11032.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,SPRINT MID ATLANTIC TELECOM ADMIN BLDG,Sprint Mid Atlantic Telecom,35.7975,78.6253,0.0,382.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,TENNESSEE CREEK,Nantahala Power & Light Co,35.2585,83.1351,0.0,0.0,0.0,0.0,27848.0,0.0,0.0,0.0,0.0,0.0
NC,THORPE,Nantahala Power & Light Co,35.2585,83.1351,0.0,0.0,0.0,0.0,44277.0,0.0,0.0,0.0,0.0,0.0
NC,TILLERY,Carolina Power & Light Co,35.3271,79.8987,0.0,0.0,0.0,0.0,109198.0,0.0,0.0,0.0,0.0,0.0
NC,TOBACCOVILLE UTILITY PLANT,R J Reynolds Tobacco Co,36.1165,80.2718,446350.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442.8
NC,TUCKASEGEE,Nantahala Power & Light Co,35.2585,83.1351,0.0,0.0,0.0,0.0,4873.0,0.0,0.0,0.0,0.0,0.0
NC,TUCKERTOWN,Yadkin Inc,35.3232,80.2905,0.0,0.0,0.0,0.0,77419.9,0.0,0.0,0.0,0.0,0.0
NC,TURNER SHOALS,Northbrook Carolina Hydro LLC,35.2936,82.1630,0.0,0.0,0.0,0.0,7227.0,0.0,0.0,0.0,0.0,0.0
NC,TUXEDO,Duke Power Co,35.3227,82.5033,0.0,0.0,0.0,0.0,12498.0,0.0,0.0,0.0,0.0,0.0
NC,UNC CHAPEL HILL COGENERATION FACILITY,University of N C Chapel Hill,36.0523,79.1076,114356.9,213.8,3096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,W H WEATHERSPOON,Carolina Power & Light Co,34.5889,78.9750,826196.0,6156.0,3936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,WALTERS,Carolina Power & Light Co,35.5413,83.0005,0.0,0.0,0.0,0.0,228847.0,0.0,0.0,0.0,0.0,0.0
NC,WATER FILTER PLANT #2,Morganton City of NUGs,35.7820,81.6537,0.0,132.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,WAYNE COUNTY,Carolina Power & Light Co,35.3858,78.0555,0.0,84027.0,249653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,WEST PHARMACEUTICAL SERVICES,West Co,35.2172,77.6116,0.0,226.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,WESTMORELAND LG&E PARTNERS ROANOKE VALLEY II,LG&E Power Services,36.2571,77.6284,343790.2,493.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,WESTMORELAND LG&E PARTNERS ROANOKE VALLEY 1,LG&E Power Services,36.2571,77.6284,1331100.6,1341.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,ACS DRAYTON,American Crystal Sugar Co,48.7715,97.5371,34704.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,ACS HILLSBORO,American Crystal Sugar Co,47.4549,97.1512,81280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,ANTELOPE VALLEY,Basin Electric Power Coop-East,47.3700,101.8353,6854081.0,3744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,COAL CREEK,Great River Energy,47.3789,101.1572,8750532.0,3354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,COYOTE,Otter Tail Power Co,47.2217,101.8139,2738711.0,5015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,ENDERLIN,Northern Sun ADM Enderlin K80,46.4566,97.6568,0.0,0.0,0.0,0.0,0.0,7974.7,0.0,0.0,0.0,0.0
ND,GARRISON,USCE-Missouri River District,47.2779,101.7310,0.0,0.0,0.0,0.0,2122561.0,0.0,0.0,0.0,0.0,0.0
ND,HESKETT,"MDU Resources Group, Inc",46.8669,100.8839,434231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,JAMESTOWN,Otter Tail Power Co,46.9782,98.9597,0.0,11961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,LELAND OLDS,Basin Electric Power Coop-East,47.2833,101.4000,4021005.0,8505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,MANDAN REFINERY,BP Amoco,46.6335,101.3395,0.0,13499.6,2164.0,0.0,0.0,0.0,0.0,0.0,0.0,48412.8
ND,MILTON R YOUNG,Minnkota Power Coop Inc,47.0664,101.2139,4991855.0,13264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,STANTON,Great River Energy,47.2867,101.3317,1162561.0,1614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,WALHALLA,Archer Daniels Midland Co,48.7715,97.5371,242.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,WILLISTON,"MDU Resources Group, Inc",48.2960,103.4373,0.0,0.0,-77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ARNOLD,Arnold Village of,41.3939,99.7274,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,AUBURN,Auburn City of,40.4119,95.8097,0.0,319.0,2568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,BEAVER CITY,Beaver City City of,40.1765,99.9126,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,BROKEN BOW,Broken Bow City of,41.3939,99.7274,0.0,260.0,2495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,C W BURDICK,Grand Island City of,40.9192,98.3256,0.0,678.0,42201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,CANADAY,Nebraska Public Power District,40.5256,99.8683,0.0,10000.0,160774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,COLUMBUS,Nebraska Public Power District,41.5382,97.5414,0.0,0.0,0.0,0.0,92474.0,0.0,0.0,0.0,0.0,0.0
NE,COOPER,Nebraska Public Power District,40.4119,95.8097,0.0,0.0,0.0,4735935.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,CRETE,Crete City of,40.5241,97.1404,0.0,973.0,3081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,DAVID CITY,Nebraska Public Power District,41.2504,97.1367,0.0,2082.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,DESHLER,Deshler City of,40.1763,97.5949,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,DON HENRY,Hastings City of,40.5246,98.5010,0.0,5.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,EMERSON,Emerson City of,42.5126,96.8243,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,FAIRBURY,Fairbury City of,40.1759,97.1424,0.0,0.0,7546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,FALLS CITY,Falls City City of,40.1309,95.6590,0.0,13.0,5027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,FORT CALHOUN,Omaha Public Power District,41.5384,96.1908,0.0,0.0,0.0,3892744.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,FRANKLIN,Franklin City of,40.1764,98.9523,0.0,24.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,GENTLEMAN,Nebraska Public Power District,41.0836,101.1456,7771012.0,0.0,20218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,HALLAM,Nebraska Public Power District,40.7846,96.6884,0.0,2215.0,5901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,HEBRON,Nebraska Public Power District,40.1763,97.5949,0.0,3835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,HOLDREGE,Holdrege City of,40.5182,99.4113,0.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,J STREET,Lincoln Electric System,40.7846,96.6884,0.0,8.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,JEFFREY,Central Nebraska Pub P&I Dist,41.0464,100.7462,0.0,0.0,0.0,0.0,114155.0,0.0,0.0,0.0,0.0,0.0
NE,JOHNSON 1,Central Nebraska Pub P&I Dist,40.5256,99.8683,0.0,0.0,0.0,0.0,84424.0,0.0,0.0,0.0,0.0,0.0
NE,JOHNSON 2,Central Nebraska Pub P&I Dist,40.5256,99.8683,0.0,0.0,0.0,0.0,105722.0,0.0,0.0,0.0,0.0,0.0
NE,JONES STREET,Omaha Public Power District,41.2918,96.1729,0.0,4549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,KIMBALL,Kimball City of,41.1981,103.7140,0.0,228.0,1587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,KINGSLEY,Central Nebraska Pub P&I Dist,41.1992,101.6525,0.0,0.0,0.0,0.0,110399.0,0.0,0.0,0.0,0.0,0.0
NE,LAUREL,Laurel City of,42.6088,97.2503,0.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,LINCOLN,Archer Daniels Midland Co,40.7846,96.6884,33133.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,LON WRIGHT,Fremont City of,41.4500,96.5167,386838.0,1132.0,9330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,LYONS,Nebraska Public Power District,41.8651,96.3241,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,MADISON,Nebraska Public Power District,41.9166,97.6008,0.0,320.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,MCCOOK,Nebraska Public Power District,40.1766,100.4767,0.0,4178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,MISSOURI RIVER WASTEWATER TREATMENT PLANT,City Of Omaha NE,41.2918,96.1729,0.0,0.0,284.0,0.0,0.0,9907.8,0.0,0.0,0.0,0.0
NE,MONROE,Nebraska Public Power District,41.5382,97.5414,0.0,0.0,0.0,0.0,17299.0,0.0,0.0,0.0,0.0,0.0
NE,MULLEN,Mullen Village of,41.9163,101.1336,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,NEBRASKA CITY,Omaha Public Power District,40.6250,95.7917,4432213.0,3932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,NEBRASKA CITY # 1,Nebraska City City of,40.6535,96.0868,0.0,468.0,7322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,NORTH DENVER,Hastings City of,40.5246,98.5010,0.0,0.0,9454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,NORTH OMAHA,Omaha Public Power District,41.3300,95.9467,3313546.0,0.0,39438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,NORTH PLATTE,Nebraska Public Power District,41.0464,100.7462,0.0,0.0,0.0,0.0,139880.0,0.0,0.0,0.0,0.0,0.0
NE,ORD,Nebraska Public Power District,41.5674,98.9810,0.0,2041.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,OXFORD,Oxford Village of,40.1765,99.9126,0.0,25.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,PAPILLION CREEK WASTEWATER TREATMENT PLANT,City Of Omaha NE,41.0955,96.0973,0.0,0.0,863.4,0.0,0.0,6606.1,0.0,0.0,0.0,0.0
NE,PENDER,Pender City of,42.1465,96.5482,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,PLATTE,Grand Island City of,40.8536,98.4022,606665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,RED CLOUD,Red Cloud City of,40.1764,98.4999,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,ROKEBY,Lincoln Electric System,40.7846,96.6884,0.0,907.0,41800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,SARGENT,Sargent City of,41.3939,99.7274,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,SARPY COUNTY,Omaha Public Power District,41.0955,96.0973,0.0,7359.0,67001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
